"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6684318322022098, 1.022971034582335, -0.4874349524717078, -1.1921460504496881, 1.9344436928042101, -0.07396545657197877, -0.9897593701228447]","[0.6621071736537416, 0.9944974144826029, -0.43660457527530877, -1.200953642584861, 1.9118694979089599, -0.04953680958970631, -0.948419763555218]","[0.6563074024840263, 0.9683868379690533, -0.3899926429551312, -1.2090302871260212, 1.8911687496029954, -0.027135511338237495, -0.9105109568582357]","[0.655958700215741, 0.9668169799539552, -0.3871901726414607, -1.2095158828830304, 1.8899241491388965, -0.025788667939723328, -0.9082317485073521]","[0.6557362440065511, 0.9658154818429094, -0.38540232386889045, -1.2098256709203554, 1.889130150572266, -0.024929443024786002, -0.9067777171006031]","[0.6552064271410797, 0.9634302457018192, -0.3811442614121522, -1.2105634832183074, 1.887239109484706, -0.022883054421722566, -0.9033146968278671]","[0.6469921019451229, 0.9264493441696755, -0.3151269033327192, -1.2220025870746232, 1.8579202495833436, 0.008844326411858769, -0.849623739566365]","[0.6456209215375385, 0.9202762883889467, -0.3041069222874635, -1.2239120652988142, 1.8530261839954298, 0.014140435580313998, -0.8406613492415131]","[ 0.63588097  0.87642702 -0.22582832 -1.23747573  1.81826201  0.05176046
 -0.7769985 ]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6692504870832738, 1.0106894512999836, -0.48479881527562396, -1.1844923795008362, 1.9188599900143695, -0.08384820343636647, -1.0076886798566318]","[0.6684695692371225, 0.9904309142380834, -0.46885945469719437, -1.178749813131081, 1.896668041066118, -0.08787917771908324, -1.0157738175767401]","[0.6675691597471854, 0.9670725301101263, -0.4504811430744275, -1.1721285516483206, 1.8710804052710266, -0.09252694894846256, -1.0250960974638155]","[0.6674937135419674, 0.9651153079104774, -0.4489412060949216, -1.1715737495741385, 1.8689363918606663, -0.09291639031474881, -1.0258772205520554]","[0.666278411528867, 0.9335879955367923, -0.4241356044634969, -1.1626368908457565, 1.83440021066779, -0.09918958689321794, -1.0384597017898298]","[0.6659751913028087, 0.9257218695188065, -0.4179465584048927, -1.160407127137098, 1.8257833660023401, -0.10075476169267286, -1.0415990554353973]","[0.665520128950887, 0.9139166616248944, -0.40865825368923425, -1.1570607754418887, 1.8128515057152568, -0.10310372150537225, -1.0463104880203442]","[0.6631881944386571, 0.8534217171505646, -0.361060999741324, -1.1399126352471143, 1.746583111541502, -0.11514079825308135, -1.0704538877115843]","[ 0.66264342  0.83928924 -0.3499416  -1.13590659  1.73110187 -0.11795283
 -1.07609413]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6703977418965856, 1.029915195090695, -0.49919617617302564, -1.1910970886229095, 1.939277363089778, -0.08002952822458453, -0.9996500244556141]","[0.6920539514358945, 1.0248448838492021, -0.4559635617021226, -1.251796036459042, 1.8991167736258956, -0.08140411615983903, -0.9819979676202116]","[0.7239451320932906, 1.0173782858049705, -0.392298721560983, -1.3411819979146835, 1.8399758324757178, -0.08342834999878058, -0.9560033478096384]","[0.7348647559873253, 1.0148217030529287, -0.3704997133309801, -1.3717879855382846, 1.8197258191244745, -0.08412145297393474, -0.9471027218137157]","[0.7383899944892256, 1.0139963482569896, -0.36346222707125364, -1.3816686743794402, 1.8131884028707153, -0.08434521098222383, -0.9442292868166566]","[0.7393755538786263, 1.013765601835638, -0.361494740145954, -1.3844310422748034, 1.8113607217172727, -0.08440776754567451, -0.9434259536975904]","[0.7425721029625014, 1.0130172022265311, -0.3551134214793773, -1.3933904663949654, 1.8054328470711747, -0.08461066259973131, -0.940820434666049]","[0.7455065168632109, 1.0123301756367231, -0.34925540719312087, -1.4016151668424508, 1.7999910918198878, -0.08479691910679164, -0.9384285829959819]","[ 0.76135209  1.00862029 -0.31762265 -1.44602783  1.77060609 -0.08580269
 -0.92551279]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6472340267646732, 1.030423311124403, -0.486751574320601, -1.1826866400243288, 1.9122398187373617, -0.09344384227808432, -0.9815566301167701]","[0.6024353779763401, 1.0312379029715761, -0.4606765317433176, -1.168353678275545, 1.8575552920726215, -0.11989621403516143, -0.9452994144870033]","[0.5341566163007112, 1.0324794431541569, -0.42093489519913974, -1.1465084462022517, 1.7742092121243633, -0.1602129475931381, -0.8900388686454636]","[0.5216239129318919, 1.0327073303396725, -0.4136402382666402, -1.1424987101309059, 1.7589108723286337, -0.167613164733605, -0.8798956848495826]","[0.4926774295987098, 1.0332336758872571, -0.39679194471784207, -1.1332375192334618, 1.7235766651037032, -0.1847052681541166, -0.8564682173629303]","[0.4748563051306268, 1.0335577245604157, -0.3864191635771451, -1.127535796029081, 1.7018228894312475, -0.195228152712225, -0.8420449173286564]","[0.4742852177399356, 1.0335681088721096, -0.386086762300982, -1.127353081283271, 1.7011257781457774, -0.19556536413205422, -0.8415827150250653]","[0.44717819690947735, 1.0340610067332476, -0.37030912745228134, -1.1186804113882, 1.6680369541857365, -0.2115713154638018, -0.8196439930789146]","[ 0.44367683  1.03412467 -0.36827116 -1.11756018  1.66376293 -0.21363878
 -0.81681021]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.669108527170422, 1.030441918084505, -0.5000140990054197, -1.1919621345599856, 1.9380667581967446, -0.08059657440084964, -1.000022265198416]","[0.6362369616220439, 1.0464748634498964, -0.5005469793179356, -1.2658550374898927, 1.8655151109850878, -0.10256517296332088, -1.001658932093917]","[0.6304152751158005, 1.0493143625772399, -0.5006413545651458, -1.2789417678818809, 1.8526659223768904, -0.10645590015196024, -1.001948792385686]","[0.6295806007479315, 1.0497214709188927, -0.500654885455159, -1.280818055518752, 1.8508236918878949, -0.10701372652293462, -1.0019903506103591]","[0.6240658650196798, 1.0524112563051562, -0.5007442847292517, -1.2932147827525697, 1.8386519819511473, -0.11069931354536525, -1.0022649279008926]","[0.5972700652751216, 1.0654807766081726, -0.5011786709199848, -1.353449803397991, 1.7795103080640238, -0.12860737961791688, -1.0035990839609636]","[0.5632266166892292, 1.082085302195, -0.5017305486057272, -1.4299770146759079, 1.7043721687491562, -0.15135916655562476, -1.0052940986151098]","[0.5526033356973648, 1.0872667555545332, -0.5019027624081565, -1.4538573823442407, 1.6809252619196735, -0.15845887694766955, -1.0058230290761614]","[ 0.54612775  1.09042519 -0.50200774 -1.46841403  1.66663284 -0.16278662
 -1.00614545]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6596254190797072, 1.015295530893415, -0.4942104802983816, -1.200433094773755, 1.8587950676829195, -0.07762588411108945, -0.9601650822934434]","[0.6558974810790381, 1.0100058930811846, -0.4921292511461905, -1.2041949652305657, 1.8295933930321149, -0.07677096063869272, -0.9458523255012433]","[0.6552082401201549, 1.0090279167743919, -0.49174446245703995, -1.204890479801994, 1.8241944324716914, -0.07661289785069016, -0.9432061070786334]","[0.6424660844832183, 0.9909478445590363, -0.4846307857358635, -1.2177486171524736, 1.7243826107104514, -0.07369075484804523, -0.8942848603714452]","[0.6412542479466345, 0.9892283480531917, -0.4839542429588174, -1.2189714840737154, 1.7148900557739357, -0.07341284585394516, -0.889632228912201]","[0.6386348190639116, 0.9855115936270148, -0.4824918710653374, -1.221614755535275, 1.6943715519816336, -0.0728121354248254, -0.8795753962808243]","[0.6328250449658797, 0.9772680013934661, -0.47924839673226144, -1.2274774113885127, 1.6488624440042616, -0.07147978702073754, -0.8572697990128897]","[0.6300178662336612, 0.9732848453525215, -0.47768120805802505, -1.2303101416371984, 1.6268732585590662, -0.07083602014774883, -0.846492134132393]","[ 0.62742768  0.96960958 -0.47623516 -1.23292391  1.6065838  -0.07024202
 -0.83654756]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6340367202397247, 1.03611019931141, -0.4644146199558909, -1.1774679841928575, 1.890824420450415, -0.10557972212593181, -1.00640246413888]","[0.5938556155550144, 1.042927374861386, -0.4246507645823817, -1.1634990889893708, 1.835847554590131, -0.13415881851998324, -1.01358122121362]","[0.5890832473500854, 1.0437370607099314, -0.41992795368459823, -1.1618399830028578, 1.8293178723253698, -0.13755319933720525, -1.0144338526254046]","[0.5478263087770888, 1.0507367635581641, -0.37909943611537755, -1.147497075910954, 1.772869021664559, -0.16689749023346306, -1.021804818207038]","[0.4646615908134857, 1.0648465917067635, -0.29679831863162265, -1.1185849979833615, 1.6590808224682052, -0.2260489871849722, -1.0366630286055476]","[0.45252997351449165, 1.066904856791343, -0.28479267867948055, -1.1143674611080516, 1.6424820180762272, -0.23467768624449864, -1.0388304636274706]","[0.42698500341268664, 1.0712388477796289, -0.25951297309101495, -1.1054867941097624, 1.6075307043751308, -0.25284672785376144, -1.0433943285655127]","[0.40772020551024557, 1.0745073370425864, -0.2404482250308641, -1.0987894186859866, 1.5811720908323081, -0.26654895233429654, -1.0468361777959099]","[ 0.400345    1.07575862 -0.2331496  -1.09622544  1.57108114 -0.27179462
 -1.04815383]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6700927026105844, 1.0300022214185094, -0.5000680296964134, -1.1898671812412134, 1.939589871814682, -0.07999028858738674, -0.9998408109454963]","[0.6844085521261258, 1.0289427905289446, -0.5100995946344412, -1.1749283486727267, 1.875859350504077, -0.07797961500009461, -0.9796754855158752]","[0.6948076882874558, 1.028173212302927, -0.5173865956320784, -1.1640766731362975, 1.8295650409681994, -0.0765190472295588, -0.9650272479346893]","[0.7026109235833089, 1.0275957412627352, -0.5228545674427685, -1.1559338643249375, 1.794827021909383, -0.07542307600635165, -0.9540355999033269]","[0.7107717012869121, 1.0269918106351685, -0.5285730804370293, -1.1474179539271354, 1.7584973149795928, -0.07427688763921463, -0.9425403171418462]","[0.7121734199263521, 1.0268880777743634, -0.5295553086688308, -1.1459552366751842, 1.7522572200746191, -0.0740800150301475, -0.9405658543274399]","[0.7203547783636197, 1.0262826240890874, -0.5352882432289234, -1.137417849931601, 1.7158358929525406, -0.07293093608096426, -0.9290415815160519]","[0.7492719105301576, 1.024142639101008, -0.55555138505891, -1.1072423304608394, 1.5871041746021592, -0.06886949957282179, -0.8883088691473899]","[ 0.77326339  1.02236717 -0.57236297 -1.08220681  1.48030021 -0.06549988
 -0.85451444]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.653618895845033, 1.0223665899519119, -0.49342267995593164, -1.1982544001074262, 1.9300687368243685, -0.08361800589489811, -1.0043602917276433]","[0.652837041262522, 1.0220016978515714, -0.493108672325741, -1.1986499744729884, 1.9295934519509086, -0.08379055024760544, -1.0045695097642724]","[0.6365804063932188, 1.0144147145753766, -0.4865796994139371, -1.2068749157452472, 1.9197111377462301, -0.08737816181050595, -1.0089196553100443]","[0.6148682552264153, 1.0042816378890196, -0.4778596876793604, -1.2178600408758224, 1.906512446773907, -0.09216972938938751, -1.014729653409082]","[0.5657302196774765, 0.9813488810834378, -0.4581249205754946, -1.2427211182066142, 1.8766417194924443, -0.1030138054193209, -1.0278785989436117]","[0.5591795824125728, 0.9782916939240528, -0.4554940604004673, -1.246035371570417, 1.8726596250299004, -0.10445943929034496, -1.02963149711405]","[0.493961861749579, 0.9478545364213025, -0.42930138676280594, -1.2790318635674538, 1.8330141502753654, -0.11885207655123228, -1.0470832378542718]","[0.49087183588060057, 0.9464124191086218, -0.4280603737636502, -1.280595242551262, 1.8311357414420901, -0.11953400196976657, -1.0479101040770988]","[ 0.40102375  0.90448025 -0.39197568 -1.32605331  1.77651761 -0.13936221
 -1.07195273]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6410413436236374, 1.0169318260995326, -0.4824390408045084, -1.1974845564581218, 1.8473873842460775, -0.12760347120043086, -1.0315817930660098]","[0.5919566009915647, 0.9947617052194835, -0.45266888280510614, -1.210225648281951, 1.6903433231181129, -0.20829761728430105, -1.0851586606894297]","[0.5906835685885781, 0.9941867142804459, -0.4518967818681745, -1.210556093586773, 1.6862703226745517, -0.2103904521895611, -1.0865481981480731]","[0.5874865781508799, 0.9927427286210444, -0.4499577901296161, -1.2113859471531232, 1.6760417193489365, -0.21564622821230794, -1.0900377699434842]","[0.5838104560935484, 0.991082333434871, -0.4477282025102581, -1.2123401705263444, 1.664280159521419, -0.22168968518915305, -1.0940503224042257]","[0.5828291523060442, 0.9906391076497815, -0.4471330365333599, -1.2125948908527273, 1.6611405294912673, -0.22330292520907283, -1.0951214329021572]","[0.5580939431694883, 0.9794669480917436, -0.4321310003678006, -1.2190154923266474, 1.5820015244287031, -0.2639670190282407, -1.122120352616996]","[0.557853695579396, 0.9793584353884498, -0.43198528892403004, -1.219077854202083, 1.5812328648574974, -0.26436198033580083, -1.1223825871249307]","[ 0.54202445  0.97220883 -0.42238477 -1.2231867   1.53058802 -0.29038488
 -1.13966049]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6654779084789648, 1.024446609421411, -0.5048739431256439, -1.1954614859652501, 1.9323524831867764, -0.07900080649757465, -1.0021169403224648]","[0.639605737160078, 0.9925864669307477, -0.5327902039245948, -1.226919343696979, 1.8884162396130977, -0.07325530423912778, -1.0143666906779922]","[0.6177331274662768, 0.9656515625155759, -0.5563909086756514, -1.2535141522844953, 1.851272070488131, -0.06839799532427374, -1.0247227603356386]","[0.6168765493944487, 0.9645967341795058, -0.5573151626376822, -1.254555661742189, 1.8498174255594217, -0.0682077727416553, -1.0251283261233177]","[0.6064105615668017, 0.9517084512679373, -0.5686080395328637, -1.2672812096695782, 1.8320440355811725, -0.06588356284216668, -1.0300836789822823]","[0.5977680443478327, 0.9410656711672446, -0.5779333783948568, -1.2777896078154993, 1.8173672720060512, -0.06396429593610675, -1.0341756694484412]","[0.5884220221637608, 0.9295565637624068, -0.5880178042247395, -1.289153394511264, 1.8014958129752963, -0.06188879980150594, -1.0386007498624894]","[0.5882219393885009, 0.9293101729337772, -0.5882336949927268, -1.2893966742654492, 1.8011560314610056, -0.06184436688464853, -1.0386954834670703]","[ 0.58096488  0.92037351 -0.59606412 -1.2982205   1.78883206 -0.06023277
 -1.0421315 ]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6816981013174194, 1.0188084466715799, -0.48194293041059605, -1.211572078408495, 1.9192058802849383, -0.10042904507334233, -1.0171935359856166]","[0.6906029534834545, 1.010285486040836, -0.46820330837291757, -1.2280101849483733, 1.903365276310875, -0.11597071204944533, -1.03029294609691]","[0.693020044760196, 1.0079720536100139, -0.4644738898543636, -1.2324720674347818, 1.8990655771165343, -0.12018926918813, -1.033848588495021]","[0.7020263746460673, 0.9993519672106512, -0.45057769413193444, -1.2490974989901678, 1.883044457133654, -0.13590804555333724, -1.0470972765779765]","[0.7098798447035902, 0.9918352993461024, -0.43846028799619247, -1.2635947837408013, 1.8690741287459591, -0.14961473197159836, -1.0586500596182882]","[0.7149665455021017, 0.9869667456814556, -0.4306118313247973, -1.2729846902887556, 1.8600255323873236, -0.15849256714993842, -1.0661328093181988]","[0.7401281356801034, 0.9628842299366145, -0.3917890937355854, -1.3194322777777812, 1.8152662508253397, -0.20240717099111627, -1.1031465612197864]","[0.7467016848840717, 0.9565925925208497, -0.3816465242886609, -1.3315668646462882, 1.8035727395011145, -0.21388000744861257, -1.1128165271332]","[ 0.75321882  0.95035495 -0.37159101 -1.3435973   1.79197959 -0.22525438
 -1.1224035 ]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.629660156083139, 0.9815075972076533, -0.5081177253306025, -1.153288676965629, 1.8930540522113397, -0.17285524892216697, -0.9046302313606159]","[0.6202047730494338, 0.9701377531394013, -0.5100207542631588, -1.1446900664367656, 1.8820433590023418, -0.19462152631883706, -0.8822786950916531]","[0.5957024057170411, 0.9406743147065778, -0.5149522005920333, -1.1224079110787686, 1.8535106122453413, -0.251025938739872, -0.8243576621569553]","[0.5912724607347277, 0.9353474248809309, -0.5158437893770591, -1.1183793728977744, 1.8483519883208404, -0.2612236653674769, -0.813885735679865]","[0.578226486271477, 0.9196599910840333, -0.5184694753771353, -1.1065155221178415, 1.833160089492921, -0.2912554787868551, -0.7830464169193383]","[0.5771023407366732, 0.918308236279899, -0.5186957254898499, -1.105493237817239, 1.831851033946269, -0.29384326010227574, -0.7803890544832326]","[0.5695033539737993, 0.9091706588530931, -0.5202251285416685, -1.0985828115177414, 1.8230020944959067, -0.3113361161002547, -0.7624258447822303]","[0.5687991693982656, 0.9083238958197453, -0.520366855599824, -1.0979424346145674, 1.82218207903, -0.312957147924654, -0.7607612261174995]","[ 0.56626972  0.9052823  -0.52087594 -1.09564218  1.81923656 -0.31877994
 -0.75478186]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6509425455680291, 1.0087752048295344, -0.4974431445969541, -1.2104334061389763, 1.918817096596764, -0.09767397853484014, -0.9642068734130101]","[0.6503608904267161, 1.008126949626246, -0.4973650953168117, -1.2110581626084327, 1.9181696813556128, -0.09821342210441666, -0.963114820896708]","[0.6149569182939482, 0.9686691893108442, -0.492614420315632, -1.2490856105984394, 1.8787630475479857, -0.131048075747081, -0.8966441682563732]","[0.6088248186402474, 0.9618349584663921, -0.49179158573593196, -1.255672106028279, 1.8719376720048384, -0.1367351598820618, -0.8851312039904284]","[0.6058014910016458, 0.9584654569632414, -0.4913859011144658, -1.2589194657906957, 1.8685725364576724, -0.1395390801735338, -0.8794549323978008]","[0.5955489011858144, 0.9470389359489289, -0.49001015937699166, -1.26993178453624, 1.8571608211016335, -0.14904762442050995, -0.8602057833544026]","[0.590068095044442, 0.9409305723379064, -0.489274718488481, -1.2758187248406427, 1.8510603722657315, -0.1541306803742228, -0.8499156170463404]","[0.5648821061183802, 0.9128607639383252, -0.4858951415437717, -1.3028710250845539, 1.823026934690695, -0.17748888492635617, -0.8026291398389398]","[ 0.53610155  0.88078481 -0.48203323 -1.33378425  1.79099254 -0.20418079
 -0.7485939 ]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.666971251186701, 1.047772494483841, -0.4765434789481035, -1.2279383524331935, 1.896768245847561, -0.11595407764128453, -1.0043728419526214]","[0.6655458906168263, 1.0561451716285009, -0.46548729945155976, -1.24583538026249, 1.8763795903241587, -0.13289927611473593, -1.0064443103258458]","[0.6635902109173651, 1.0676329839533454, -0.45031756187639277, -1.2703911696860213, 1.8484051391227128, -0.15614909890223094, -1.0092864884604262]","[0.6567759818043521, 1.107660287611686, -0.39746122377054194, -1.3559515890271547, 1.7509329815654335, -0.2371591024087303, -1.019189568701205]","[0.6545194010418096, 1.1209156158247289, -0.3799574689407652, -1.3842855345282774, 1.7186543786626887, -0.2639861451239757, -1.022469044631737]","[0.6536926268531053, 1.1257721507253455, -0.3735443801921211, -1.394666627548892, 1.7068280278533527, -0.27381513367355603, -1.0236705908368842]","[0.6533775791763055, 1.1276227649059045, -0.37110063105363206, -1.3986224104984208, 1.7023215200324695, -0.27756053362694566, -1.0241284478257342]","[0.6525259482208707, 1.1326253103578814, -0.36449473433731694, -1.4093156085788525, 1.6901396128362065, -0.2876850283484788, -1.025366118227966]","[ 0.64860835  1.15563756 -0.33410689 -1.45850548  1.63410151 -0.33425881
 -1.03105954]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6728465830333461, 1.0292284701564711, -0.4952735600847216, -1.1891042873292845, 1.9339319066787624, -0.07798798358263884, -1.002628599815743]","[0.6813231241241892, 1.0269068102792938, -0.4812235733810559, -1.1865339592991295, 1.9158218301234937, -0.07199481267280722, -1.0105079809438977]","[0.6885069683058551, 1.0249392102143944, -0.4693162500811491, -1.1843556136901703, 1.9004735923580172, -0.06691561757318885, -1.0171857337756243]","[0.7042365022048377, 1.0206310109915513, -0.4432443252515386, -1.1795859722233815, 1.8668675424331254, -0.05579436139353915, -1.0318071449420496]","[0.7332674872964553, 1.0126796458580836, -0.3951250570075411, -1.1707829529347, 1.8048430259647266, -0.03526857694086995, -1.0587929394555389]","[0.752941497661611, 1.007291084651521, -0.3625151066662603, -1.1648172341627183, 1.7628096269587317, -0.021358456605636622, -1.0770809444713811]","[0.7557195483744998, 1.0065301977746974, -0.3579104483321714, -1.1639748502775928, 1.7568743391396018, -0.019394290734193118, -1.079663285561409]","[0.7712610696131454, 1.0022734937838398, -0.33215015714528684, -1.1592622195898126, 1.723669977077197, -0.008405965191525616, -1.0941099292853318]","[ 0.77961659  0.99998498 -0.31830076 -1.15672859  1.70581845 -0.00249836
 -1.10187682]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6648326048034806, 1.056559482661687, -0.48102689612275273, -1.247902962265633, 1.8567738699305807, -0.13834191677709806, -1.0272922736358157]","[0.6630566605154652, 1.065692712452118, -0.4745002334823858, -1.2678323090516828, 1.828135847395623, -0.1584101967771404, -1.0366883574354935]","[0.6621471696275507, 1.0703699927743002, -0.4711578199618924, -1.2780384621536223, 1.8134698352244079, -0.16868749991064785, -1.0415002497091175]","[0.6606595985185701, 1.078020192648029, -0.4656909396957767, -1.2947317338400388, 1.789481979733208, -0.18549714519988977, -1.049370622046968]","[0.6604169984002727, 1.0792678233549997, -0.4647993750564318, -1.2974541513846178, 1.7855699270288117, -0.18823854150094083, -1.0506541595186771]","[0.6537063270692538, 1.1137790992592354, -0.4401374033023035, -1.3727601714132787, 1.6773568720927432, -0.26406954147540207, -1.0861586686431208]","[0.6534563422494838, 1.115064707607699, -0.43921869960486104, -1.3755654588302684, 1.6733257372478714, -0.266894385358602, -1.0874812767514141]","[0.6527869836853849, 1.1185070484622872, -0.4367587814853596, -1.3830768875604154, 1.6625319833153913, -0.2744581784209251, -1.091022688046097]","[ 0.64797135  1.14327263 -0.41906114 -1.43711712  1.58487739 -0.32887514
 -1.11650102]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6591027346294361, 1.0476772003719017, -0.4623614647933552, -1.2074057465155683, 1.9225526507783544, -0.12465684049056677, -0.9747815386836387]","[0.6376572843278145, 1.082462004959077, -0.38825817576163485, -1.2417359120066374, 1.8881549238120154, -0.21257067830316975, -0.925173791011027]","[0.6279860515874917, 1.0981488726283368, -0.35483989146498873, -1.2572177515487442, 1.8726426161406589, -0.2522170916273233, -0.9028022358924683]","[0.6216131585057741, 1.1084857896613052, -0.3328187946187706, -1.2674195645708615, 1.8624207260368164, -0.2783422361639625, -0.8880604203793443]","[0.6192309200115884, 1.1123498120686142, -0.32458713218248275, -1.2712330840164479, 1.8585997016172215, -0.28810802450895934, -0.8825498116276775]","[0.6177481650624315, 1.1147548602458115, -0.31946357371132844, -1.2736066980964196, 1.85622141628482, -0.29418645495843154, -0.879119893750293]","[0.617114782654364, 1.1157822149053642, -0.3172749640532194, -1.2746206251803587, 1.855205493800957, -0.2967829534004336, -0.8776547496643559]","[0.6128635452401549, 1.1226777783291724, -0.30258510348061196, -1.281426063253188, 1.8483866626835712, -0.3142105471920823, -0.8678207611038775]","[ 0.61278191  1.12281019 -0.30230303 -1.28155674  1.84825573 -0.31454519
 -0.86763193]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.650668890834213, 1.030384157531491, -0.4792766560298404, -1.2014310823269092, 1.9047733857627693, -0.07368306729591517, -0.9884525317274276]","[0.6394326178839921, 1.0306020200311963, -0.4672283263812207, -1.2080951606846562, 1.8842788936446357, -0.07000810814015446, -0.9817515913927811]","[0.6204193357843742, 1.0309706726248253, -0.4468409353438847, -1.2193716757987987, 1.8495994619632605, -0.06378958395134167, -0.9704127008656658]","[0.6136702245360208, 1.0311015325864754, -0.4396040590668831, -1.2233744805013396, 1.8372893651992739, -0.0615822053761446, -0.966387754872678]","[0.6121397029287519, 1.0311312081973019, -0.43796292513035384, -1.2242822117360872, 1.8344977577725254, -0.06108162974767409, -0.9654750025733495]","[0.5914902725782212, 1.0315315844193451, -0.4158211397695316, -1.2365291037890311, 1.796834060082218, -0.05432798345729685, -0.9531603675216418]","[0.5678278223861735, 1.0319903807275899, -0.3904485806059318, -1.250562976311947, 1.753674740163141, -0.04658889253575705, -0.9390488674173888]","[0.5401095681887498, 1.0325278158872435, -0.3607271004199035, -1.267002290195644, 1.7031178032949994, -0.03752330179265193, -0.9225186203879366]","[ 0.48682824  1.0335609  -0.30359508 -1.29860271  1.6059349  -0.020097
 -0.89074341]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6598319920538886, 1.0295084984622704, -0.5007923776052827, -1.1956360274341598, 1.9304338113910249, -0.08950980822274118, -0.9907526492082513]","[0.6556868862419469, 1.0293041899391346, -0.5011156634800273, -1.197947382655593, 1.9265225000812574, -0.09338678942894862, -0.9869900142796588]","[0.6409927024518922, 1.0285799268865046, -0.502261695035251, -1.2061410162969823, 1.9126571056007915, -0.1071304854838178, -0.9736516698117486]","[0.5873086869995731, 1.025933890232516, -0.5064486288995946, -1.2360757960234134, 1.862001005052654, -0.15734197064850888, -0.9249211039800966]","[0.5430728543861629, 1.0237535459805334, -0.5098986783049158, -1.2607421682040454, 1.8202601858196792, -0.19871642511696735, -0.8847669326662853]","[0.4995943299251648, 1.0216105287636612, -0.5132896635898956, -1.2849862572798, 1.7792339606346959, -0.23938255762516358, -0.8453001923217304]","[0.46250132680593203, 1.0197822481286707, -0.5161826280893203, -1.3056697115335576, 1.7442330971596247, -0.27407621383069497, -0.8116297782298323]","[0.4331809247581185, 1.0183370719831362, -0.5184693904191462, -1.32201908051046, 1.7165664403022398, -0.30150003673295456, -0.78501478361434]","[ 0.40362043  1.01688006 -0.52077488 -1.33850233  1.68867324 -0.32914842
 -0.75818185]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6627287885490915, 1.0342232401870468, -0.5003086022547066, -1.2049144475415519, 1.9176139791356643, -0.08771262015263605, -0.9900176508289157]","[0.6547459610695383, 1.0388524796968523, -0.5006479316543729, -1.2213334604067432, 1.8929947843249209, -0.0961812474600512, -0.9790751935968159]","[0.6181354926641685, 1.0600828804851343, -0.5022041482076324, -1.2966335659505612, 1.7800873895336675, -0.13501966821624314, -0.928891410244489]","[0.61364754752399, 1.0626854386656748, -0.5023949191761962, -1.3058643340190934, 1.766246479656937, -0.1397807299911149, -0.9227395614312459]","[0.6119751518062082, 1.0636552604929177, -0.5024660084032117, -1.3093041035589317, 1.7610887788194602, -0.1415549003688022, -0.9204471257417803]","[0.5796123628716918, 1.0824224330977235, -0.503841667061601, -1.3758676174555187, 1.661281309919677, -0.17588714653307747, -0.8760858471428798]","[0.561323304921939, 1.093028252887137, -0.504619087727455, -1.4134843990455457, 1.6048775004019062, -0.19528919624251764, -0.8510161290582589]","[0.5466830630377366, 1.1015181252208497, -0.5052414066366712, -1.443596326236998, 1.55972671041593, -0.2108203789625856, -0.8309480239794745]","[ 0.54501413  1.10248594 -0.50531235 -1.44702898  1.55457968 -0.21259088
 -0.82866033]"
